holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume
0,295.3,0,0,1,1,12,5083
0,296.29,0,0,75,0,13,4942
0,296.51,0,0,1,1,14,5025
0,297.22,0,0,40,0,15,5768
0,297.51,0,0,40,0,16,6511
0,298.08,0,0,90,0,17,5997
0,297.58,0,0,75,0,18,4592
0,297.51,0,0,75,4,19,3823
0,297.23,0,0,1,1,20,3385
0,295.8,0,0,75,0,21,3446
0,294.08,0,0,75,0,22,2583
0,293.15,0,0,1,1,23,1455
0,292.44,0,0,1,1,0,805
0,291.65,0,0,1,1,1,471
0,291.02,0,0,1,1,2,364
0,290.3,0,0,1,1,3,384
0,289.82,0,0,1,1,4,876
0,289.22,0,0,1,1,5,3056
0,288.95,0,0,1,1,6,5460
0,289.22,0,0,1,1,7,6222
0,289.95,0,0,1,1,8,5604
0,291.57,0,0,1,1,9,5053
0,293.55,0,0,75,0,10,4765
0,294.77,0,0,1,1,11,5128
0,296.09,0,0,1,1,12,5225
0,297.15,0,0,1,4,13,5104
0,298.15,0,0,1,1,14,5351
0,299.15,0,0,1,1,15,5843
0,299.62,0,0,1,1,16,6010
0,299.48,0,0,75,0,17,5120
0,299.72,0,0,75,0,18,4676
0,299.58,0,0,75,0,19,3976
0,298.75,0,0,75,0,20,3535
0,296.51,0,0,75,0,21,3473
0,294.82,0,0,1,1,22,3529
0,292.65,0,0,1,1,23,3654
0,291.87,0,0,1,1,0,1540
0,290.58,0,0,1,5,1,872
0,290.01,0,0,1,5,2,629
0,289.22,0,0,1,5,3,407
0,288.73,0,0,1,5,4,513
0,288.36,0,0,1,5,5,966
0,288.36,0,0,1,4,5,966
0,288.36,0,0,1,3,5,966
0,287.87,0,0,90,5,6,1495
0,287.87,0,0,90,3,6,1495
0,287.87,0,0,90,4,6,1495
0,288.86,0,0,1,5,7,2474
0,288.86,0,0,1,3,7,2474
0,291.28,0,0,1,5,8,3353
0,293.72,0,0,1,1,9,4065
0,296.08,0,0,1,4,10,4318
0,297.79,0,0,1,1,11,4621
0,298.48,0,0,40,0,12,5018
0,299.08,0,0,1,1,13,4560
0,299.29,0,0,1,1,14,4620
0,299.68,0,0,1,1,15,4417
0,300.15,0,0,1,1,16,4372
0,300.44,0,0,40,0,17,4510
0,300.15,0,0,75,0,18,3945
0,299.35,0,0,75,0,19,3660
0,298.55,0,0,90,0,20,3362
0,297.35,0,0,75,0,21,3504
0,295.42,0,0,1,1,22,3572
0,294.3,0,0,40,0,23,2484
0,293.15,0,0,40,0,0,1515
0,292.15,0,0,1,1,1,1016
0,291.65,0,0,1,1,2,684
0,291.42,0,0,1,5,3,409
0,291.08,0,0,1,5,4,373
0,290.55,0,0,1,5,5,614
0,290.22,0,0,1,5,6,1091
0,290.62,0,0,1,5,7,1499
0,290.62,0,0,1,4,7,1499
0,290.62,0,0,1,3,7,1499
0,292.79,0,0,1,4,8,2362
0,294.51,0,0,40,2,9,3560
0,295.36,0,0,1,6,10,4187
0,296.08,0,0,75,6,11,4186
0,296.81,0,0,75,6,12,4302
0,296.81,0,0,75,2,12,4302
0,297.35,0,0,75,6,13,4235
0,297.35,0,0,75,2,13,4235
0,297.65,0,0,75,6,14,4317
0,297.82,0,0,1,6,15,4313
0,298.94,0,0,1,1,16,4256
0,299.36,0,0,75,6,17,4118
0,299.51,0,0,75,0,18,4022
0,298.82,0,0,75,0,19,3438
0,298.02,0,0,90,0,20,3187
0,296.76,0,0,90,0,21,2556
0,295.55,0,0,75,0,22,1962
0,294.82,0,0,40,6,23,1209
0,294.02,0,0,40,0,0,652
0,293.29,0,0,1,1,1,422
0,292.49,0,0,1,1,2,331
0,291.69,0,0,1,1,3,406
0,291.42,0,0,1,1,4,902
0,291.15,0,0,1,1,5,2982
0,291.44,0,0,40,6,6,5588
0,292.14,0,0,1,6,7,6146
0,293.22,0,0,1,6,8,5383
0,293.22,0,0,1,10,8,5383
0,294.07,0,0,90,6,9,4654
0,294.07,0,0,90,10,9,4654
0,295.37,0,0,75,6,10,4310
0,296.29,0,0,1,6,11,4530
0,297.21,0,0,75,0,12,4748
0,299,0,0,75,0,13,4673
0,299.55,0,0,75,0,14,4877
0,300.22,0,0,1,1,15,5605
0,300.22,0,0,75,0,16,6232
0,299.82,0,0,75,0,17,5772
0,300.01,0,0,75,0,18,4086
0,299.15,0,0,75,0,19,3288
0,298.22,0,0,75,0,20,2944
0,297.29,0,0,75,4,21,2559
0,296.37,0,0,1,1,22,1974
0,296.01,0,0,1,2,23,1136
0,296.01,0,0,1,6,23,1136
0,295.22,0,0,1,6,0,624
0,295.22,0,0,1,2,0,624
0,295.02,0,0,40,6,1,417
0,294.02,0,0,90,10,2,297
0,294.02,0,0,90,6,2,297
0,294.02,0,0,90,5,2,297
0,292.35,0,0,90,10,3,353
0,292.35,0,0,90,5,3,353
0,292.35,0,0,90,6,3,353
0,292.35,0,0,90,2,3,353
0,291.55,0,0,90,6,4,887
0,291.55,0,0,90,5,4,887
0,291.55,0,0,90,10,4,887
0,291.08,0,0,90,6,5,2973
0,291.08,0,0,90,5,5,2973
0,290.95,0,0,90,6,6,5381
0,290.95,0,0,90,5,6,5381
0,290.79,0,0,90,6,7,6350
0,290.79,0,0,90,5,7,6350
0,290.94,0,0,90,6,8,5756
0,291.15,0,0,90,6,9,4872
0,292.07,0,0,90,6,10,4452
0,292.58,0,0,90,6,11,4713
0,293.58,0,0,90,0,12,5083
0,293.55,0,0,75,6,13,4849
0,293.88,0,0,90,2,14,4905
0,293.88,0,0,90,6,14,4905
0,293.79,0,0,90,6,15,5875
0,294.35,0,0,90,6,16,6765
0,294.35,0,0,90,2,16,6765
0,294.3,0,0,75,5,17,6054
0,294.5,0,0,90,5,18,4473
0,294.53,0,0,90,6,19,3316
0,294.08,0,0,75,5,20,2910
0,294.08,0,0,75,2,20,2910
0,293.75,0,0,90,0,21,2674
0,293.48,0,0,40,2,22,2083
0,293.43,0,0,40,5,23,1161
0,293.01,0,0,40,5,0,678
0,292.55,0,0,90,5,1,411
0,292.58,0,0,90,0,2,313
0,292.15,0,0,90,5,3,414
0,292.15,0,0,90,5,4,898
0,291.99,0,0,75,5,5,3151
0,291.79,0,0,90,5,6,5883
0,292.01,0,0,90,5,7,6414
0,292.58,0,0,90,5,8,5717
0,292.86,0,0,90,5,9,5134
0,293.48,0,0,75,5,10,4614
0,294.48,0,0,75,0,11,4964
0,295.36,0,0,75,0,12,5102
0,296.35,0,0,75,0,13,4901
0,296.93,0,0,90,0,14,5036
0,297.81,0,0,75,0,15,5867
0,298.62,0,0,75,0,16,6666
0,299.08,0,0,75,0,17,6095
0,299.15,0,0,75,0,18,4563
0,299.29,0,0,1,1,19,3497
0,298.94,0,0,1,1,20,3126
0,298.09,0,0,1,1,21,3116
0,295.44,0,0,5,1,22,2292
0,294.3,0,0,1,1,23,1339
0,293.72,0,0,1,5,0,778
0,293.36,0,0,1,5,1,457
0,292.65,0,0,1,5,2,309
0,292.16,0,0,1,5,3,365
0,291.37,0,0,1,5,4,921
0,290.8,0,0,1,5,5,3121
0,290.8,0,0,1,3,5,3121
0,290.51,0,0,1,5,6,5691
0,290.51,0,0,1,4,6,5691
0,291.75,0,0,20,5,7,6264
0,294.15,0,0,1,1,8,5683
0,296.53,0,0,1,1,9,4983
0,298.57,0,0,5,1,10,4678
0,299.82,0,0,1,1,11,4866
0,299.85,0,0,1,1,12,5109
0,301.44,0,0,40,0,13,5011
0,301.88,0,0,75,0,14,5300
0,302.15,0,0,40,0,15,5945
0,302.01,0,0,75,0,16,6568
0,302.36,0,0,1,1,17,5930
0,302.61,0,0,40,0,18,4668
0,302.61,0,0,1,1,19,3794
0,301.82,0,0,40,0,20,3127
0,300.55,0,0,1,1,21,2908
0,299.65,0,0,40,0,22,2190
0,298.49,0,0,1,1,23,1475
0,298.15,0,0,1,1,0,841
0,297.62,0,0,1,1,1,510
0,297.3,0,0,1,1,2,385
0,296.87,0,0,1,1,3,453
0,296.65,0,0,1,1,4,984
0,296.72,0,0,1,1,5,2909
0,296.69,0,0,1,1,6,5427
0,297.08,0,0,1,1,7,6051
0,298.21,0,0,75,0,8,5204
0,300.15,0,0,75,0,9,4842
0,301.84,0,0,1,1,10,4626
0,303.48,0,0,75,0,11,5114
0,305.01,0,0,1,1,12,5222
0,306.22,0,0,1,1,13,5236
0,307.69,0,0,1,1,14,5319
0,308.43,0,0,1,1,15,5903
0,309.29,0,0,40,0,16,5902
0,309.08,0,0,40,0,17,5314
0,308.87,0,0,40,0,18,4798
0,307.68,0,0,40,0,19,3705
0,306.29,0,0,75,0,20,3340
0,305.15,0,0,1,1,21,3247
0,304.08,0,0,1,1,22,2781
0,303.55,0,0,1,1,23,2465
0,302.87,0,0,1,1,0,1423
0,302.58,0,0,1,1,1,869
0,302.55,0,0,1,10,2,617
0,302.29,0,0,40,6,3,429
0,302.29,0,0,40,10,3,429
0,301.29,0,0,1,6,4,429
0,300.48,0,0,1,1,5,822
0,300.08,0,0,1,1,6,1489
0,299.92,0,0,75,0,7,2048
0,299.62,0,0,1,1,8,2840
0,299.61,0,0,75,0,9,3627
0,300.07,0,0,40,0,10,3922
0,300.43,0,0,75,0,11,4253
0,301.55,0,0,75,0,12,4776
0,302.57,0,0,75,0,13,4675
0,302.88,0,0,75,0,14,4533
0,303.08,0,0,75,0,15,4425
0,302.3,0,0,90,0,16,4707
0,301.44,0,0,90,10,17,4469
0,300.82,0,0,90,6,18,3871
0,300.68,0,0,90,0,19,3247
0,299.88,0,0,90,0,20,2936
0,299.48,0,0,90,0,21,2700
0,298.48,0,0,75,0,22,2760
0,297.62,0,0,40,0,23,2017
0,297.15,0,0,1,1,0,1314
0,296.65,0,0,1,1,1,848
0,296.15,0,0,1,6,2,703
0,295.62,0,0,1,6,3,419
0,295.62,0,0,1,2,3,419
0,295.36,0,0,40,6,4,372
0,295.36,0,0,40,2,4,372
0,294.61,0,0,75,6,5,529
0,294.61,0,0,75,2,5,529
0,294.44,0,0,75,6,6,979
0,294.44,0,0,75,5,6,979
0,294.15,0,0,90,6,7,1237
0,294.21,0,0,90,6,8,1682
0,294.21,0,0,90,2,8,1682
0,294.02,0,0,90,6,9,2495
0,294.02,0,0,90,5,9,2495
0,294.02,0,0,90,2,9,2495
0,293.86,0,0,90,6,10,2924
0,293.86,0,0,90,5,10,2924
0,293.21,0,0,90,6,11,3323
0,293.21,0,0,90,5,11,3323
0,293.21,0,0,90,2,11,3323
0,292.15,0,0,90,6,12,3696
0,292.15,0,0,90,5,12,3696
0,292.15,0,0,90,3,12,3696
0,290.87,0,0,90,6,13,4084
0,290.87,0,0,90,5,13,4084
0,292.41,0,0,90,6,14,4187
0,293.41,0,0,75,6,15,4365
0,293.08,0,0,90,0,16,4380
0,292.93,0,0,90,0,17,4049
0,293.68,0,0,90,0,18,3680
0,294.72,0,0,40,0,19,3404
0,295,0,0,5,1,20,3018
0,293.82,0,0,5,1,21,2640
0,291.62,0,0,5,1,22,2152
0,290.44,0,0,1,4,23,3078
0,290.22,0,0,1,1,0,1043
0,290.58,0,0,1,1,1,523
0,290.73,0,0,1,1,2,425
0,291.22,0,0,1,1,3,398
0,291.46,0,0,1,1,4,896
0,291.3,0,0,1,1,5,2931
0,291.15,0,0,1,1,6,5305
0,292.28,0,0,5,1,7,5936
0,294.15,0,0,1,1,8,4859
0,296.01,0,0,20,0,9,4473
0,297.07,0,0,1,1,10,4172
0,299.08,0,0,1,1,11,4498
0,299.88,0,0,5,1,12,4617
0,300.88,0,0,40,0,13,4667
0,301.65,0,0,40,0,14,4728
0,302.36,0,0,1,1,15,5115
0,302.95,0,0,40,0,16,5853
0,303.21,0,0,40,0,17,5241
0,303.02,0,0,20,0,18,3922
0,302.29,0,0,40,0,19,3183
0,301.22,0,0,40,0,20,2792
0,299.51,0,0,40,0,21,2552
0,298.43,0,0,40,6,22,2118
0,297.82,0,0,40,0,23,1461
0,297.35,0,0,1,1,0,722
0,296.55,0,0,1,1,1,455
0,295.95,0,0,1,10,2,340
0,295.62,0,0,1,1,3,391
0,295.02,0,0,1,6,4,863
0,295.02,0,0,1,10,4,863
0,294.65,0,0,1,6,5,2836
0,294.04,0,0,1,6,6,5264
0,294.22,0,0,90,6,7,5737
0,294.22,0,0,90,10,7,5737
0,294.02,0,0,1,6,8,5017
0,294.02,0,0,1,2,8,5017
0,293.79,0,0,90,6,9,4373
0,293.86,0,0,1,6,10,4099
0,294.48,0,0,1,6,11,4415
0,295,0,0,90,6,12,4775
0,296,0,0,90,6,13,4799
0,297,0,0,90,6,14,4968
0,297,0,0,90,2,14,4968
0,297.15,0,0,90,6,15,5526
0,297.15,0,0,90,2,15,5526
0,298.79,0,0,90,6,16,6135
0,300.94,0,0,75,0,17,5092
0,302.14,0,0,40,0,18,4313
0,302.15,0,0,40,0,19,3308
0,301.62,0,0,1,1,20,3055
0,300.15,0,0,40,0,21,2700
0,298.51,0,0,75,0,22,2176
0,298.15,0,0,1,1,23,1741
8,297.55,0,0,1,5,0,1021
0,297.42,0,0,1,1,1,605
0,297.09,0,0,1,1,2,573
0,296.72,0,0,1,4,3,353
0,297.15,0,0,1,1,4,354
0,297.01,0,0,1,1,5,698
0,297.01,0,0,1,1,6,1141
0,297.22,0,0,1,1,7,1128
0,298.43,0,0,1,1,8,1275
0,299.79,0,0,90,6,9,1687
0,298.61,0,0,90,10,10,1920
0,298.61,0,0,90,6,10,1920
0,298.61,0,0,90,5,10,1920
0,294.94,0,0,40,10,11,2603
0,294.94,0,0,40,6,11,2603
0,294.94,0,0,90,6,12,2761
0,296.87,0,0,1,1,13,2929
0,298.98,0,0,20,10,14,3318
0,297.62,0,0,90,10,15,3070
0,297.62,0,0,90,6,15,3070
0,296.89,0,0,75,6,16,3224
0,296.89,0,0,75,10,16,3224
0,296.69,0,0,1,10,17,3045
0,296.69,0,0,1,6,17,3045
0,298.87,0,0,75,0,18,2664
0,299.93,0,0,75,0,19,2596
0,299.15,0,0,1,1,20,2503
0,298.3,0,0,1,1,21,2582
0,296.62,0,0,40,0,22,2030
0,295.96,0,0,1,5,23,1936
0,295.82,0,0,1,4,0,971
0,295.82,0,0,1,5,0,971
0,295.69,0,0,75,5,1,476
0,295.58,0,0,40,5,2,317
0,295.44,0,0,1,5,3,338
0,295.49,0,0,1,5,4,754
0,295.36,0,0,1,5,5,2412
0,295.49,0,0,1,5,6,4500
0,295.15,0,0,1,1,7,4966
0,295.61,0,0,40,0,8,4440
0,296.08,0,0,40,0,9,4205
0,296.58,0,0,75,0,10,4154
0,297.14,0,0,40,0,11,4201
0,298.14,0,0,40,0,12,4416
0,299.08,0,0,5,1,13,4491
0,299.57,0,0,40,0,14,4708
0,299.72,0,0,40,0,15,5066
0,300.02,0,0,1,1,16,5908
0,300.08,0,0,1,1,17,5223
0,299.79,0,0,5,1,18,4115
0,299.72,0,0,5,1,19,3099
0,299.02,0,0,1,1,20,2713
0,297.49,0,0,1,1,21,2633
0,294.83,0,0,5,1,22,2002
0,292.82,0,0,1,1,23,1287
0,291.95,0,0,1,1,0,743
0,290.69,0,0,1,5,1,435
0,290.16,0,0,1,1,2,372
0,289.55,0,0,1,1,3,343
0,289.02,0,0,1,5,4,752
0,288.55,0,0,1,3,5,2453
0,287.59,0,0,1,1,6,4489
0,288.68,0,0,5,1,7,5069
0,291.07,0,0,5,1,8,4489
0,293.67,0,0,5,1,9,4305
0,295.36,0,0,1,1,10,4215
0,296.69,0,0,1,1,11,4547
0,297.61,0,0,1,1,12,4684
0,298.35,0,0,5,1,13,4594
0,298.88,0,0,5,1,14,4818
0,299.28,0,0,1,1,15,5182
0,299.65,0,0,1,1,16,5353
0,300.02,0,0,40,0,17,4822
0,299.72,0,0,75,10,18,4089
0,299.15,0,0,75,0,19,3390
0,298.3,0,0,1,1,20,2966
0,297.15,0,0,75,0,21,2903
0,295.24,0,0,75,0,22,2533
0,293.94,0,0,1,1,23,2227
0,292.87,0,0,1,1,0,1233
0,292.58,0,0,1,1,1,689
0,292.29,0,0,1,1,2,604
0,291.8,0,0,1,1,3,382
0,291.44,0,0,1,1,4,429
0,291.22,0,0,1,1,5,769
0,291.01,0,0,1,1,6,1246
0,291.58,0,0,5,1,7,1710
0,293.08,0,0,1,1,8,2428
0,294.51,0,0,1,1,9,3029
0,295.93,0,0,1,1,10,3386
0,297.58,0,0,1,1,11,4045
0,298.29,0,0,1,1,12,4160
0,299.35,0,0,1,1,13,4118
0,300.29,0,0,1,1,14,3992
0,301.02,0,0,5,1,15,4022
0,301.61,0,0,5,1,16,4289
0,302.01,0,0,5,1,17,4085
0,301.75,0,0,5,1,18,3986
0,301.42,0,0,5,1,19,3416
0,300.62,0,0,1,1,20,3191
0,299.22,0,0,5,1,21,3616
0,297.63,0,0,5,1,22,3055
0,296.3,0,0,1,1,23,2246
0,295.59,0,0,1,1,0,1423
0,295.08,0,0,1,1,1,786
0,294.44,0,0,1,1,2,693
0,294.01,0,0,1,1,3,357
0,293.87,0,0,1,1,4,327
0,293.73,0,0,1,1,5,476
0,293.37,0,0,1,1,6,876
0,293.51,0,0,5,1,7,1084
0,295.15,0,0,1,1,8,1920
0,296.15,0,0,1,1,9,2584
0,298.01,0,0,1,1,10,3236
0,299.38,0,0,1,1,11,3837
0,300.84,0,0,1,1,12,4075
0,301.92,0,0,1,1,13,4211
0,303.15,0,0,1,1,14,4470
0,304.15,0,0,1,1,15,4397
0,304.65,0,0,20,0,16,4514
0,305.01,0,0,20,0,17,4297
0,304.43,0,0,20,0,18,3953
0,304.02,0,0,20,0,19,3969
0,302.82,0,0,20,0,20,3571
0,301.02,0,0,40,0,21,2948
0,299.35,0,0,75,0,22,2039
0,298.55,0,0,1,1,23,1339
0,297.89,0,0,1,1,0,676
0,297.15,0,0,1,6,1,423
0,296.66,0,0,1,6,2,320
0,295.89,0,0,40,10,3,348
0,295.89,0,0,40,6,3,348
0,295.65,0,0,40,6,4,903
0,295.58,0,0,40,6,5,2977
0,295.58,0,0,40,2,5,2977
0,295.37,0,0,1,1,6,5679
0,295.29,0,0,40,0,7,6178
0,296.07,0,0,1,1,8,5656
0,297.44,0,0,40,0,9,4586
0,298.76,0,0,90,0,10,4266
0,299.34,0,0,90,0,11,4448
0,300.72,0,0,75,0,12,4689
0,301.48,0,0,75,0,13,4621
0,302.23,0,0,75,0,14,4836
0,303.15,0,0,75,0,15,5429
0,303.94,0,0,40,0,16,6311
0,304.08,0,0,40,0,17,5805
0,304.15,0,0,40,0,18,4290
0,303.87,0,0,20,0,19,3240
0,302.69,0,0,1,1,20,2861
0,300.82,0,0,5,1,21,2633
0,298.3,0,0,5,4,22,2071
0,296.15,0,0,1,1,23,1189
0,294.3,0,0,1,1,0,688
0,292.9,0,0,1,1,1,389
0,291.59,0,0,1,1,2,295
0,291.42,0,0,1,3,3,364
0,291.03,0,0,1,5,4,898
0,290.16,0,0,1,5,5,3137
0,289.79,0,0,1,1,6,5886
0,290.37,0,0,1,1,7,6134
0,292.94,0,0,75,0,8,5786
0,294.55,0,0,75,0,9,4843
0,295.15,0,0,75,2,10,4442
0,295.15,0,0,75,6,10,4442
0,295.41,0,0,75,6,11,4586
0,295.91,0,0,90,6,12,4865
0,296.68,0,0,75,6,13,4719
0,298.64,0,0,75,0,14,4789
0,300.22,0,0,1,1,15,5681
0,301.28,0,0,40,0,16,6566
0,301.72,0,0,40,0,17,6081
0,301.8,0,0,40,0,18,4404
0,301.54,0,0,5,1,19,3219
0,300.38,0,0,5,1,20,3053
0,298.76,0,0,20,0,21,3060
0,296.89,0,0,20,0,22,2203
0,295.75,0,0,1,1,23,1311
0,294.89,0,0,1,1,0,661
0,294.09,0,0,1,1,1,401
0,293.43,0,0,1,1,2,321
0,293.09,0,0,1,5,3,384
0,293.15,0,0,1,1,4,948
0,292.83,0,0,1,1,5,3193
0,292.89,0,0,1,1,6,5179
0,293.92,0,0,40,0,7,6295
0,295.36,0,0,40,0,8,5930
0,297,0,0,75,0,9,5025
0,298.01,0,0,75,0,10,4829
0,298.81,0,0,75,0,11,5052
0,300.54,0,0,75,0,12,4974
0,302.15,0,0,75,0,13,4779
0,303.35,0,0,1,1,14,4974
0,304.08,0,0,75,0,15,5817
0,304.95,0,0,75,0,16,6522
0,304.79,0,0,40,0,17,5935
0,304.15,0,0,75,0,18,4568
0,303.72,0,0,75,0,19,3412
0,303.15,0,0,75,0,20,3033
0,301.93,0,0,75,10,21,2687
0,301.51,0,0,75,6,22,1960
0,300.82,0,0,1,1,23,1294
0,300.44,0,0,1,1,0,699
0,299.82,0,0,1,1,1,408
0,299.51,0,0,1,1,2,296
0,299.02,0,0,1,1,3,364
0,298.62,0,0,1,10,4,940
0,297.92,0,0,1,1,5,3070
0,297.72,0,0,1,10,6,5702
0,297.44,0,0,1,1,7,6456
0,297.62,0,0,75,6,8,5583
0,297.62,0,0,75,10,8,5583
0,298.08,0,0,75,10,9,4958
0,298.95,0,0,90,10,10,4610
0,300.58,0,0,90,10,11,4848
0,301.36,0,0,90,6,12,4891
0,302.36,0,0,75,0,13,5188
0,303.93,0,0,75,4,14,5139
0,304.86,0,0,1,1,15,5743
0,305.71,0,0,75,0,16,6612
0,305.22,0,0,1,10,17,5795
0,300.82,0,0,90,10,18,3890
0,300.82,0,0,90,5,18,3890
0,300.82,0,0,90,6,18,3890
0,296.58,0,0,75,10,19,3237
0,296.58,0,0,75,5,19,3237
0,296.58,0,0,75,6,19,3237
0,296.37,0,0,40,10,20,2727
0,296.37,0,0,40,6,20,2727
0,296.37,0,0,40,5,20,2727
0,296.15,0,0,75,6,21,2497
0,296.15,0,0,75,5,21,2497
0,296.15,0,0,75,10,21,2497
0,295.94,0,0,90,6,22,1870
0,295.87,0,0,40,5,23,1320
0,295.87,0,0,40,6,23,1320
0,295.72,0,0,20,5,0,705
0,296.06,0,0,90,10,1,439
0,296.06,0,0,90,5,1,439
0,295.72,0,0,90,6,2,350
0,295.72,0,0,90,5,2,350
0,295.72,0,0,90,10,2,350
0,295.58,0,0,1,6,3,373
0,295.58,0,0,1,5,3,373
0,295.58,0,0,1,10,3,373
0,295.22,0,0,40,5,4,888
0,295.22,0,0,40,6,4,888
0,295.15,0,0,40,5,5,2917
0,295.15,0,0,40,6,5,2917
0,295.3,0,0,40,6,6,5268
0,295.3,0,0,40,5,6,5268
0,295.3,0,0,40,2,6,5268
0,295.15,0,0,90,5,7,5994
0,295.15,0,0,90,6,7,5994
0,295.15,0,0,90,2,7,5994
0,295.28,0,0,75,6,8,5288
0,295.28,0,0,75,5,8,5288
0,295.28,0,0,75,2,8,5288
0,295.42,0,0,90,6,9,4543
0,295.42,0,0,90,5,9,4543
0,295.22,0,0,90,6,10,4392
0,295.22,0,0,90,5,10,4392
0,295.22,0,0,90,2,10,4392
0,295.22,0,0,40,6,11,4740
0,295.22,0,0,40,5,11,4740
0,295.65,0,0,40,6,12,5123
0,295.65,0,0,40,5,12,5123
0,296.55,0,0,90,6,13,5059
0,297.22,0,0,1,6,14,5363
0,297.89,0,0,40,6,15,5914
0,297.64,0,0,75,6,16,6153
0,298.55,0,0,75,0,17,5257
0,299.94,0,0,75,0,18,4664
0,299.95,0,0,75,0,19,3664
0,299.89,0,0,1,1,20,3260
0,297.9,0,0,1,1,21,3064
0,296.43,0,0,40,0,22,2835
0,295.01,0,0,1,6,23,1971
0,295.01,0,0,1,4,23,1971
0,295.01,0,0,1,5,23,1971
0,294.3,0,0,1,5,0,1233
0,293.31,0,0,1,6,1,696
0,293.31,0,0,1,5,1,696
0,293.31,0,0,1,3,1,696
0,293.01,0,0,1,3,2,646
0,293.01,0,0,1,5,2,646
0,292.79,0,0,1,5,3,437
0,292.79,0,0,1,3,3,437
0,291.84,0,0,90,5,4,444
0,291.84,0,0,90,3,4,444
0,291.61,0,0,90,3,5,858
0,291.61,0,0,90,5,5,858
0,290.98,0,0,1,5,6,1422
0,290.98,0,0,1,3,6,1422
0,292,0,0,20,5,7,1991
0,292,0,0,20,3,7,1991
0,293.69,0,0,90,5,8,2714
0,293.69,0,0,90,3,8,2714
0,296.15,0,0,1,4,9,3471
0,296.15,0,0,1,5,9,3471
0,298.07,0,0,5,1,10,3718
0,299.46,0,0,1,1,11,4213
0,300.81,0,0,40,0,12,4524
0,301.79,0,0,1,1,13,4218
0,302.51,0,0,40,0,14,4242
0,303.01,0,0,40,0,15,4306
0,303.15,0,0,40,0,16,4317
0,303.22,0,0,40,0,17,4354
0,303.15,0,0,40,0,18,4109
0,302.72,0,0,40,0,19,3446
0,301.79,0,0,20,0,20,3192
0,300.29,0,0,20,0,21,3272
0,297.62,0,0,5,1,22,3074
0,296.15,0,0,1,1,23,2275
0,295.38,0,0,1,1,0,1350
0,294.69,0,0,1,5,1,826
0,293.93,0,0,1,5,2,699
0,293.65,0,0,1,5,3,435
0,293.55,0,0,1,5,4,366
0,293.01,0,0,1,4,5,508
0,293.01,0,0,1,5,5,508
0,292.84,0,0,1,5,6,933
0,292.84,0,0,1,3,6,933
0,293.43,0,0,40,5,7,1195
0,295.72,0,0,5,5,8,1814
0,298.21,0,0,5,1,9,2911
0,299.72,0,0,1,1,10,3310
0,300.77,0,0,40,0,11,3655
0,301.61,0,0,75,0,12,4245
0,301.92,0,0,1,1,13,4233
0,302.65,0,0,75,0,14,4129
0,303.08,0,0,75,0,15,4063
0,303.22,0,0,75,0,16,4438
0,303.22,0,0,75,0,17,4321
0,302.69,0,0,1,1,18,3836
0,301.44,0,0,75,0,19,3535
0,299.86,0,0,75,0,20,3015
0,298.08,0,0,75,0,21,2671
0,296.48,0,0,75,0,22,2009
0,295.84,0,0,1,1,23,1244
0,294.84,0,0,1,1,0,721
0,293.42,0,0,1,1,1,458
0,292.75,0,0,1,1,2,297
0,291.75,0,0,1,1,3,368
0,291.08,0,0,1,1,4,935
0,290.69,0,0,1,1,5,3048
0,289.51,0,0,1,1,6,5593
0,289.93,0,0,5,1,7,5793
0,291.99,0,0,1,1,8,5647
0,294.22,0,0,1,1,9,4603
0,296.15,0,0,1,1,10,4346
0,298.08,0,0,5,1,11,4504
0,299.51,0,0,1,1,12,4588
0,300.15,0,0,1,1,13,4558
0,301.15,0,0,1,1,14,4794
0,301.51,0,0,40,0,15,5558
0,301.48,0,0,40,0,16,6269
0,301.72,0,0,1,1,17,5708
0,301.44,0,0,40,0,18,4203
0,301.01,0,0,40,0,19,3277
0,300.22,0,0,20,0,20,2900
0,298.51,0,0,1,1,21,2424
0,296.79,0,0,40,0,22,1965
0,295.35,0,0,40,0,23,1096
0,294.58,0,0,40,0,0,595
0,294,0,0,40,0,1,407
0,292.38,0,0,40,0,2,274
0,292.15,0,0,1,1,3,356
0,291.47,0,0,1,1,4,930
0,290.01,0,0,1,1,5,3171
0,289.22,0,0,1,1,6,5870
0,289.76,0,0,20,0,7,6417
0,291.61,0,0,20,0,8,5455
0,293.29,0,0,20,0,9,5030
0,294.69,0,0,1,1,10,4346
0,295.75,0,0,40,0,11,4540
0,296.58,0,0,40,0,12,4952
0,297.15,0,0,40,0,13,4576
0,298.02,0,0,40,0,14,5011
0,298.42,0,0,40,0,15,5573
0,299.22,0,0,20,0,16,6358
0,299.15,0,0,20,0,17,5698
0,299.15,0,0,1,1,18,4360
0,299.09,0,0,1,1,19,3337
0,298.44,0,0,20,0,20,3113
0,296.22,0,0,20,0,21,2754
0,293.76,0,0,20,0,22,2209
0,292.09,0,0,1,1,23,1242
0,291.49,0,0,1,1,0,657
0,290.36,0,0,1,1,1,410
0,289.29,0,0,1,1,2,313
0,289.55,0,0,1,1,3,377
0,288.89,0,0,1,1,4,894
0,288.49,0,0,1,1,5,3189
0,288.29,0,0,1,1,6,5769
0,288.62,0,0,40,0,7,6200
0,291.44,0,0,1,1,8,5696
